,norm,cross_correlation,correlated_snr,chi2,snr_likelihood
62345cfa7e,3.9326554058624126e-19,0.00038887291533195304,1.2618442372849986e-19,4.04820624867489e-74,1.0
62350c981c,3.6648303117255334e-19,-0.0005822135280818548,4.640060051192271e-20,3.0542602406686008e-74,1.0
62373a50ea,3.0231563941426536e-19,0.00018976609970745145,2.1659618588571167e-19,1.3544975023119709e-74,1.0
62378f5b2e,3.9795096477113555e-19,-7.329969576059466e-05,2.351360882328237e-19,5.092443531090015e-74,1.0
623a2ad44c,4.1557879035482407e-19,-0.0001452272280810458,2.874084625631142e-20,4.757680607376554e-74,1.0
623ccdbeb9,3.4140762880826343e-19,0.00014432343510639608,2.4961298532989133e-19,2.366489790762948e-74,1.0
623cfe8909,2.6181404464451845e-19,1.9332157292719194e-05,2.0276652217227347e-19,6.739654533651553e-75,1.0
623f2cf4bb,2.430100877981043e-19,-0.00021808507722869417,2.922819594052298e-20,4.548353626413151e-75,1.0
6241c486a8,3.220424938070212e-19,-2.306104834770647e-05,8.804158877680765e-20,1.8968101368950217e-74,1.0
6243a8b860,3.766853677138062e-19,0.0003112129519087873,1.0143783816167122e-19,3.1103793099235356e-74,1.0
624571867e,3.4440969292485086e-19,9.65807518636265e-05,3.456544444536879e-19,2.0628295357134077e-74,1.0
62465973e5,3.7181449717868314e-19,-7.868467285369636e-05,3.115197472547442e-20,3.340098864960126e-74,1.0
624f9affec,4.0434398205026853e-19,-0.0003308716485028066,6.734462481010145e-20,4.966317270426704e-74,1.0
6250c2554b,2.9334011302967317e-19,8.237001730904967e-05,2.4421252008938833e-19,1.2167848845062126e-74,1.0
625452ebd8,2.896733272505733e-19,-7.683619240794142e-05,1.0547241547374078e-19,1.0049351792432854e-74,1.0
62565385b1,3.1429669972183906e-19,-8.623546619783085e-05,1.420912347428613e-19,1.576344323281078e-74,1.0
625ba10666,2.58434650186257e-19,-0.00010305124455026007,8.356100331296493e-20,5.909891948283085e-75,1.0
625d06407d,2.938273825048148e-19,0.0002689793001606149,8.86922436802142e-20,9.964177005826523e-75,1.0
625df57340,3.1979220511535746e-19,0.00019383552765347425,2.2202890584903607e-19,1.5341876177447138e-74,1.0
6265e9d40e,2.5165383588036923e-19,0.0002224231961808853,7.182656813478572e-20,6.132081333825547e-75,1.0
626926af7d,3.373088376361575e-19,-9.197045981511129e-06,5.104015526345043e-20,2.5802502407423225e-74,1.0
6269e654fe,3.1739442777435135e-19,-6.906716742531085e-05,3.5785619823554494e-19,1.1445165336471465e-74,1.0
626b3aab9a,3.303703103382531e-19,-0.00013494193808237618,2.5785850257108636e-19,1.6604003197375886e-74,1.0
626ba6f41f,3.9694652485296427e-19,0.00019169792144256597,5.486629013221014e-20,4.190472643049045e-74,1.0
626d9df822,2.8964485396713713e-19,0.00047595298689242225,4.0988959686944867e-19,8.680448770401831e-75,1.0
626f5e9004,3.8412850863766257e-19,-0.00014984982996415523,1.5528330766730806e-19,3.7956155159351095e-74,1.0
6273249e7a,4.080251529197479e-19,0.00023133521474564005,1.1479740040346017e-19,5.238643360328514e-74,1.0
6273dd5668,4.107683721387936e-19,0.0001503690423507865,1.3501533421135403e-19,4.4013302329552064e-74,1.0
6276af8ee2,3.3074468029821454e-19,0.0002475319351968224,2.1298576625263648e-20,1.8262568637199783e-74,1.0
6279492459,2.473215758982879e-19,7.967934322734911e-05,3.4095964395231324e-20,5.102988387839293e-75,1.0
6279ea87f7,2.7027319439952564e-19,0.0005842008703824627,6.90329081942464e-20,7.337447686151834e-75,1.0
627b2d7123,3.1816998956081743e-19,4.096829797125612e-05,2.0125293855279275e-19,1.6091494092325432e-74,1.0
627b80fa0c,2.6676584983967017e-19,-0.00030372242696111976,2.0867186186252978e-19,7.184038148572775e-75,1.0
627e273adc,3.333273767857226e-19,0.00026676503320742197,2.9891232317947484e-20,1.92922294089851e-74,1.0
6280e627ba,3.3685483155337417e-19,0.0002287325083715358,3.681695020007739e-19,1.958816184186869e-74,1.0
62875676d4,4.152219021795437e-19,-8.012518806348469e-05,1.1853698355373435e-19,4.6468848973627914e-74,1.0
628d84cdaa,3.248008900183512e-19,-0.0004886879991166973,7.169304631134138e-20,1.8741370010908104e-74,1.0
6292804d22,4.538301380309093e-19,0.00030798151862392265,1.4557662563939769e-19,8.22654662168153e-74,1.0
6297468766,3.475613599327057e-19,6.274692753931986e-05,1.500610283920423e-20,2.3326874871648655e-74,1.0
629b9d0b87,3.341056503991695e-19,0.00031597377694399145,2.8991719791912036e-19,1.866245956656079e-74,1.0
629dafedd5,3.494085735127775e-19,7.140188460126099e-05,2.1084297666476283e-19,2.792962035056216e-74,1.0
62a209d5eb,3.195057511563802e-19,0.00032320531268241714,3.380136719302043e-19,1.3891220880358423e-74,1.0
62a3170978,3.0090245848349784e-19,-0.00022949861643780045,5.5885982686529894e-21,1.0759022938328312e-74,1.0
62a4b7dbf2,3.29224701929881e-19,0.00011260018007586913,6.968992177089684e-20,1.827228177715008e-74,1.0
62a76eea01,4.089244580635327e-19,0.00010079836274092063,1.526149106406449e-19,5.466822019943581e-74,1.0
62c0106ca8,2.408229107225027e-19,0.00016130452701016587,1.8634307862780042e-19,5.299472046244252e-75,1.0
62c073ae52,3.4556154212704365e-19,0.0007747680642860667,1.1479280871715962e-19,2.9653089563191215e-74,1.0
62c4a01124,3.0599379949453996e-19,-0.0002792727129682216,1.204368604434076e-19,1.1712063156802372e-74,1.0
62c57a2cbe,3.4611167152077617e-19,-0.00017457679145748897,1.0548806224328215e-19,2.058741809723463e-74,1.0
62c7cc1307,4.0340558574852916e-19,-9.872980008940727e-05,2.1890293803946565e-19,4.6636280632212495e-74,1.0
62c8e35316,3.8632191720440007e-19,-0.0002135592146107725,2.4683169416332317e-19,3.786981638681418e-74,1.0
62c9b5fcba,3.0354731908869154e-19,0.00044921058737388696,1.2428186907684304e-19,1.486282608235541e-74,1.0
62ced7eb95,3.679735623440927e-19,-2.607182081906506e-05,4.982261806297288e-19,2.233713092418947e-74,1.0
62ceeb12ec,4.791858735593723e-19,-0.00017544044713999716,5.895079202065498e-19,7.623347858423315e-74,1.0
62cfa464cb,3.3265819072318745e-19,-0.00013520843174657854,1.900405548170646e-19,2.640497657700796e-74,1.0
62d1a73dcc,3.6230934084398992e-19,0.00034555341876433226,2.0578164101175642e-19,3.638408568178448e-74,1.0
62d7bb181e,4.2228326942444827e-19,0.0005533422924621929,6.387655657159851e-20,5.760805806839915e-74,1.0
62d9c96dd4,3.0849151867539624e-19,-2.9473289600371662e-05,2.438595073162806e-19,1.3554184809824909e-74,1.0
62e95c1152,4.0240500456761267e-19,0.0001826765237125222,2.8105114461385175e-19,4.624507105064506e-74,1.0
62ea85d1be,3.3894307031842013e-19,-8.472580725439254e-05,1.5178400077485693e-21,2.04411069874314e-74,1.0
62eab59dd0,3.8493539201496767e-19,-0.0007942652655628412,3.628941987718267e-19,3.38922684047905e-74,1.0
62ed1c0f9c,3.471391993047822e-19,-0.00016179223688692288,1.6281639435000033e-19,2.1562993348541323e-74,1.0
62edfb3cd4,3.1739128704120626e-19,8.329594055865714e-05,1.6351150359468854e-19,1.615283928478125e-74,1.0
62ef0c05a3,2.4514809974257197e-19,-0.0002672634309808757,8.929219169907948e-21,4.6873132268331725e-75,1.0
62efa17208,3.141231996601825e-19,0.0004599067682583473,3.3523770033810038e-19,1.2877769380776592e-74,1.0
62f3bfb216,4.23373353712618e-19,0.0003134502857228646,3.6435287847204335e-20,6.558627527773917e-74,1.0
62f44e61ec,3.074987786411e-19,0.0002830178228201102,1.7069563713226684e-19,1.3619427316636997e-74,1.0
62f7ef6fb8,3.4048258430020494e-19,-0.00017937777076625417,2.204812072198669e-19,2.200532848196494e-74,1.0
62fbf0d3e2,3.7066567741810074e-19,1.0739714569702822e-05,7.948946253094305e-20,2.903498224796754e-74,1.0
630151d33f,3.043948331617828e-19,7.427201692808812e-05,1.158264925904202e-19,1.3741999890195192e-74,1.0
63030b8c90,4.016409890780119e-19,0.00028477496896510917,1.0728238780239669e-19,5.078532107353095e-74,1.0
630d8fb279,3.868235761810831e-19,0.0001031648141139156,5.3113654812972945e-19,3.0892928249555177e-74,1.0
630eee66f5,3.230425531235608e-19,0.00038934010469555985,3.156087249884728e-21,1.665439480409313e-74,1.0
63103dc190,2.8901080189238533e-19,-0.00027523337032717127,1.2030401799574387e-19,9.7707338029899e-75,1.0
63130ca030,3.926185971173951e-19,-0.0001727641412100506,2.5237126905183464e-20,3.84547054123215e-74,1.0
6315de1cbb,3.0442747700482335e-19,-0.0005433354761630585,3.663348028271089e-19,1.350842663555448e-74,1.0
631cf453eb,2.886592950224213e-19,-0.00012164675633918251,9.070235109579375e-20,1.1314469729218893e-74,1.0
631eb4266a,3.387312026617482e-19,-0.0003354926077879037,2.7699084647629822e-19,2.073158906360854e-74,1.0
6322065385,3.3396859220448704e-19,-9.276834408559097e-05,1.5301692787218303e-19,1.810821260184314e-74,1.0
63222b81ae,3.5923142751837387e-19,0.00015668672305343696,2.449781943711893e-19,2.3978366004082572e-74,1.0
632299f177,3.359872503011313e-19,0.0002716106536754749,1.8191666937783588e-19,2.1657922246110197e-74,1.0
6329035091,3.6217467207603387e-19,-3.224162142639979e-05,1.4595499243442359e-19,3.4876996734538914e-74,1.0
632bfe3a68,3.7149886918147523e-19,-7.228174488861159e-05,1.0706264696165573e-19,3.102983868005937e-74,1.0
6333ef3645,3.476841095320993e-19,8.631072182614414e-05,4.4900306378467364e-20,2.2754306380131447e-74,1.0
633ad230ac,2.97181137261309e-19,0.00011367688266756798,4.3330303382614156e-20,1.3685084452761595e-74,1.0
633c725433,3.276052849270342e-19,7.560424955521161e-05,2.7659635595900897e-19,1.4681894952304853e-74,1.0
633f389e10,3.629758716239326e-19,3.9663457501941716e-05,1.0069499256291384e-19,3.0359605500758028e-74,1.0
63416fe2d4,2.458424825646864e-19,-2.0610548818809596e-05,1.040887119029286e-19,5.382028353364299e-75,1.0
6341949c2e,3.6695921706420475e-19,0.00011913977728808314,4.3928348014166854e-20,3.3394221026413068e-74,1.0
6345936f35,3.7326628328447835e-19,-0.00010859356114034046,2.382041114534615e-19,3.254999762863295e-74,1.0
6347c4cedc,3.8280327038647883e-19,0.00017020222818610642,1.968947456252016e-19,3.070403443411541e-74,1.0
6359a08a1d,3.2145008274358716e-19,-0.00011555335437456429,1.7218939543332356e-19,1.4793719950145748e-74,1.0
635aacabd4,2.881821207899725e-19,4.7774567181464596e-05,4.151598406944762e-20,9.959490136638094e-75,1.0
635c58289b,3.0738410011809353e-19,-0.00024662516507646643,2.773369328825071e-19,1.4455044914966295e-74,1.0
635fa20264,3.1983662250349984e-19,0.00040144430841868094,2.33356718230875e-19,1.762147623125651e-74,1.0
6362f077ef,4.213826612839473e-19,0.0006003187176461884,1.4290910315236174e-19,6.124321891104089e-74,1.0
63667d6f14,3.4987377653396057e-19,0.00031145200273258275,1.3686465445037135e-19,2.4352224018626346e-74,1.0
63688cc82c,3.258551428491448e-19,-0.0002779883156302373,1.7032249645689592e-20,1.7551739493204546e-74,1.0
6369264898,3.5447602904778686e-19,6.805428625326527e-05,1.315011657207552e-20,2.8326519296250016e-74,1.0
636d6d6616,3.041101507556638e-19,-0.0006351207946121891,3.1469332270217885e-20,1.3229274459797517e-74,1.0
636e550f99,4.0229589699076005e-19,-9.024619220067224e-05,4.050854369467107e-19,4.460161822574125e-74,1.0
636fb1fd14,3.221282570997671e-19,8.860126505545627e-06,5.418625434357915e-20,1.7755390180758766e-74,1.0
636fce1742,3.8660349426187715e-19,0.0001492114332179606,1.8007136559319655e-19,3.64438451549486e-74,1.0
6370e6bb1f,3.367712129171125e-19,-5.852962605370867e-05,5.38050403571366e-21,2.1400027734803465e-74,1.0
6378aa877f,2.964433138975761e-19,0.00014089331224929273,9.571256676925028e-20,1.4923864777886756e-74,1.0
6378fd3973,3.8607129705483673e-19,-0.0001599299881405074,1.486475738619218e-19,3.7906283950686426e-74,1.0
637b09fd15,3.986792910508112e-19,0.0004450912078953256,9.63930768932789e-20,4.812256122714356e-74,1.0
637be7ce8e,3.0544570434385268e-19,-9.957519985621855e-05,1.645921200409385e-19,1.2387353987067554e-74,1.0
637d649a8c,3.171213052549321e-19,0.00022074201153741464,2.491674048845766e-19,1.338514149659854e-74,1.0
637d902a9a,3.459347845040626e-19,0.0003334399039080049,1.461988806536843e-19,2.250748804753167e-74,1.0
637e84b5b0,2.708436139258458e-19,8.414361681254428e-05,5.479847056449358e-20,7.237323117880611e-75,1.0
638093ab8a,2.5126197671094587e-19,-0.00022180941102315825,1.5483432453617208e-19,5.390921464420526e-75,1.0
6384b32af8,3.598378154705034e-19,8.297880798328044e-05,1.9286721305551823e-19,2.9142123276304075e-74,1.0
6384d4eac0,4.010576020622023e-19,-0.00020998930563845476,1.4610521091169011e-19,4.507068459743379e-74,1.0
6385c74fe9,2.9462876513817397e-19,0.00015482617311552368,1.3253918220567056e-19,1.061675672657066e-74,1.0
63893ed746,3.418149755992297e-19,-0.00016498900250260965,5.3167831189699664e-20,2.469843402263943e-74,1.0
638aeb3e17,3.6300697311787443e-19,-4.874936264809077e-05,1.8981031313498607e-19,2.756088583514588e-74,1.0
6391fcd4c9,3.282098683617341e-19,-0.00028267781711372353,3.4693693933378025e-19,1.8085588978010206e-74,1.0
6392578ce8,3.204702998596103e-19,0.0006193769899614885,4.5934397463185607e-20,1.3833332188243072e-74,1.0
63925fef54,2.9331570876335783e-19,-0.0002086115199424807,4.600526105528825e-21,1.2207741624923642e-74,1.0
6392b7b467,3.0710109186996346e-19,-9.74278216635046e-05,2.300507108741764e-19,1.108221097196341e-74,1.0
639312e422,3.6206732113988563e-19,0.0002075406879920609,1.830783486631637e-19,2.5476167214773876e-74,1.0
63945ff79f,3.75922086585129e-19,-0.0002189836061704255,1.365030872179804e-19,3.643305875456097e-74,1.0
6395b50441,3.068003841799926e-19,-8.337370455586927e-05,1.74663313123216e-19,1.3641528987523442e-74,1.0
63976cbacf,3.269585694060096e-19,0.00024302201205402937,1.289200604002607e-19,2.3727004083058845e-74,1.0
63977c7aac,3.6225645351123287e-19,-0.00018609894047983834,5.975780859067911e-20,3.024639823689044e-74,1.0
63a17b8c33,3.34357452470124e-19,-0.00026098752730839927,1.3589455214601014e-19,1.6924599939432893e-74,1.0
63a3f69681,2.868817690431912e-19,-2.832064305351259e-05,1.2145738505719095e-19,1.0401092099481398e-74,1.0
63aa82ffbc,3.3511886483777935e-19,0.00028997246467236633,3.079215259298785e-19,1.80583640213729e-74,1.0
63afffa7a4,4.699710999483843e-19,6.1011931722444886e-05,1.0500882096908667e-19,9.193216114350872e-74,1.0
63bb196984,4.027862647234798e-19,-0.00022339428150283701,3.867525353277216e-19,3.953096189084316e-74,1.0
63bbc4de9b,4.548718157994128e-19,-2.8956852549002483e-05,9.255925229372538e-20,8.398411233709699e-74,1.0
63bdc9ab86,3.8352300231786286e-19,1.3976071046040214e-05,2.9345402121195864e-19,3.2876799324735225e-74,1.0
63bff3daa3,3.8091101707584306e-19,0.0004299305832346443,2.3905164674723045e-19,3.1214526531530653e-74,1.0
63c04df716,3.8050782175882015e-19,0.0001941237083073013,3.746107323717807e-21,3.503920994167927e-74,1.0
63c740f239,3.572314216241196e-19,-7.232896619365724e-05,2.7234876521438663e-20,2.75152963984697e-74,1.0
63c7778bab,3.157979355439173e-19,-0.00016090671543796134,2.0350912461559732e-19,1.5743994557940862e-74,1.0
63cf175d97,3.4441830163917697e-19,-0.0001170223174842653,1.100745667176739e-19,2.3002952985986007e-74,1.0
63cf62f321,3.543777224193423e-19,0.000524574754363284,8.027979319179733e-20,2.9120039731733955e-74,1.0
63cf687ad2,2.6950289895131794e-19,0.00037980019022272626,3.799312736468892e-20,7.401065757830227e-75,1.0
63d02555a6,3.2980469427876943e-19,0.00022226614018824186,5.579278271227799e-20,1.8044190972798716e-74,1.0
63d2166123,4.209553898192621e-19,-1.6954151906571666e-05,2.5127695639664544e-20,6.2050596040859215e-74,1.0
63d31beb2f,3.8837006679672584e-19,6.058627288617359e-05,1.362402360452585e-19,3.7640800904042305e-74,1.0
63d4ebb3db,3.342761165308397e-19,-1.1061432675599794e-05,4.3331028994936054e-19,1.4141800836460603e-74,1.0
63d6ef6572,3.421850456115709e-19,0.0003100814503225374,4.081211069608195e-19,1.8447981427775203e-74,1.0
63d8e4e179,3.751470679285433e-19,2.0427347814080752e-05,1.1709495332438302e-19,2.9586690461762452e-74,1.0
63e16b468a,3.6686494180673837e-19,8.002145854275253e-05,8.394160859841448e-20,3.4077215294507497e-74,1.0
63e52d35d5,3.397680482359331e-19,-1.7798505395587876e-05,6.543257873136131e-19,9.394171228769423e-75,1.0
63e5cfaf17,2.744617578957714e-19,0.0003329525458526697,1.1940092051979438e-20,9.577682752454973e-75,1.0
63ebe56771,3.969182622206506e-19,4.551901905076866e-06,6.34549321775395e-20,4.247889707811421e-74,1.0
63edcbd79f,4.336973832015624e-19,-6.1769776749113e-05,3.9802670831625235e-19,5.279160685954982e-74,1.0
63fa7f3f8b,3.546380105810475e-19,-1.735781034914098e-05,1.7326414405665662e-19,2.5028045279526623e-74,1.0
63fadb9423,3.166896188518146e-19,-0.00017225853371542976,6.3635493502667e-20,1.929704880256175e-74,1.0
63fea49143,4.1154087460792584e-19,7.167869093798524e-05,9.714762401994563e-20,5.647507867781009e-74,1.0
6400f79dcf,3.064210622156076e-19,0.0002013449608215339,7.770047045626174e-20,1.3915450284582677e-74,1.0
64072d6cc4,4.181219855169833e-19,-4.765113898141837e-05,1.0724593532275856e-19,5.628056710330839e-74,1.0
640a05b141,3.356747495046253e-19,-0.00021993189476190818,2.7998963897735223e-19,1.782716079046277e-74,1.0
640a6e27af,3.703164857265837e-19,-0.00022520325481764557,7.657623850524458e-20,2.9037272172611e-74,1.0
640e5e4b5e,3.6859596709211088e-19,-0.00010017599603497264,4.939962409027287e-19,2.1530876755002142e-74,1.0
64105965c5,3.3042133309063813e-19,-7.286101739022559e-05,2.402777393991751e-19,1.5829964458983898e-74,1.0
6412209624,2.983034840067815e-19,-8.531064041753944e-05,2.359852149815654e-20,1.4242755696549784e-74,1.0
6414c54482,3.224658024256868e-19,0.00022145467510669388,1.661936125759274e-19,1.7206062265503601e-74,1.0
6416fda354,3.2258240216515087e-19,0.0003197239097104842,1.1132002873494227e-19,1.4263355237964228e-74,1.0
64189e290d,3.5758298729709644e-19,8.009049014185706e-06,5.736784957955879e-20,2.3158182324115143e-74,1.0
6421d4ca9b,4.333038624873932e-19,-0.0007307774803855141,8.440837826849405e-20,6.3792481677609785e-74,1.0
642312f574,3.3703120302824496e-19,-0.00015489149248898375,2.3184365593647253e-19,1.9753390412290163e-74,1.0
64254f20f7,3.3035758568747335e-19,-0.00015609726352902446,1.9075575596310138e-19,1.790937231063301e-74,1.0
642a0f10ba,3.100628144534996e-19,-0.00019023060871879783,5.285570149400767e-21,2.0300053958345864e-74,1.0
64336951a1,4.547072340775981e-19,-0.000158089798705699,4.579645604840296e-20,9.286333124344932e-74,1.0
6434ac62ea,3.797536931739125e-19,0.00024697424350951606,2.633748589465527e-19,3.193201832425927e-74,1.0
6436a6d6bd,3.2854244020274845e-19,5.159260594357442e-05,6.722265848930596e-20,1.567383222894565e-74,1.0
643f0dbe43,3.9188198096174203e-19,0.00021329719104843783,1.4772886390731353e-19,4.234415772562124e-74,1.0
64403bc5f7,3.830832917904987e-19,-6.914433394534378e-05,1.847168151234253e-19,4.3902327289998065e-74,1.0
6440602e06,3.0463130632186998e-19,1.904524808820488e-05,2.8861260167049707e-19,9.80370161794668e-75,1.0
6444658825,4.206256388550099e-19,-0.00029799110680834055,1.3396044900379103e-19,5.404708563757141e-74,1.0
64446fe4e7,3.5216766956644946e-19,2.2934153155042025e-05,3.624739390279528e-19,1.9520933114180605e-74,1.0
64456ef4a1,3.368516982759804e-19,-2.548321475383643e-06,1.4594111936373701e-19,2.6845731396544606e-74,1.0
644b00b142,3.1818832900249693e-19,-0.00010666713267187601,3.6591538063095225e-20,2.0098947051237185e-74,1.0
644d9ae238,4.229625665836397e-19,0.0002830781640796834,2.1263185749786299e-19,5.879559604911161e-74,1.0
645124b706,2.7752764125338075e-19,-0.00028729639505211676,1.9077122513425544e-19,6.227575249697244e-75,1.0
64573212ba,3.3900854321793568e-19,-0.00027641040298598035,5.740189289025135e-20,2.4641618220662087e-74,1.0
645d7474a9,3.0058699994868933e-19,1.5531770083916754e-05,2.348665907153657e-19,1.1363293244879687e-74,1.0
645fc5a39d,2.880115709917337e-19,-7.279469177919099e-05,1.6983595275168284e-19,1.2080366528334517e-74,1.0
